epoch:1
train path acc=0.8561256474611139	test path acc=0.6542670460613643	ensemble acc=0.6631016042780749
vote rate for correct=0.877758241023191	vote rate for wrong=0.809623685507773
results			label	correct	vote rate
0.0	0.0	0.0	166.0	2.0	0.0	1.0
1218.0	770.0	293.0	137.0	0.0	1.0	0.5037220843672456
87.0	1751.0	58.0	175.0	1.0	1.0	0.8454852728150651
0.0	55.0	0.0	1722.0	3.0	1.0	0.9690489589195272
397.0	1431.0	66.0	3710.0	3.0	1.0	0.6620271234832262
0.0	180.0	62.0	1006.0	3.0	1.0	0.8060897435897436
182.0	1476.0	91.0	427.0	1.0	1.0	0.6783088235294118
172.0	63.0	0.0	24.0	0.0	1.0	0.6640926640926641
0.0	1.0	0.0	2361.0	0.0	0.0	0.9995766299745978
0.0	0.0	0.0	384.0	3.0	1.0	1.0
272.0	2223.0	154.0	5487.0	1.0	0.0	0.674410029498525
588.0	429.0	0.0	2.0	1.0	0.0	0.577036310107949
485.0	1595.0	0.0	19.0	1.0	1.0	0.7598856598380181
727.0	0.0	0.0	191.0	0.0	1.0	0.7919389978213508
0.0	0.0	0.0	391.0	3.0	1.0	1.0
626.0	53.0	0.0	1584.0	3.0	1.0	0.6999558108705258
401.0	250.0	128.0	704.0	3.0	1.0	0.47471341874578554
10.0	77.0	0.0	27.0	0.0	0.0	0.6754385964912281
719.0	463.0	9.0	90.0	3.0	0.0	0.5612802498048399
108.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	3.0	0.0	2637.0	3.0	1.0	0.998485422188565
12.0	1247.0	16.0	113.0	1.0	1.0	0.8984149855907781
0.0	1.0	0.0	855.0	3.0	1.0	0.9988317757009346
1986.0	1934.0	9.0	152.0	0.0	1.0	0.48664543004165645
0.0	18.0	0.0	1.0	0.0	0.0	0.9473684210526315
0.0	18.0	0.0	2.0	1.0	1.0	0.9
4.0	831.0	70.0	3780.0	3.0	1.0	0.8068303094983992
0.0	264.0	0.0	920.0	0.0	0.0	0.777027027027027
125.0	1496.0	1.0	3752.0	2.0	0.0	0.6981764049125418
64.0	510.0	0.0	158.0	1.0	1.0	0.6967213114754098
0.0	0.0	0.0	3013.0	3.0	1.0	1.0
232.0	643.0	0.0	115.0	1.0	1.0	0.6494949494949495
62.0	7.0	0.0	247.0	0.0	0.0	0.7816455696202531
302.0	479.0	0.0	25.0	1.0	1.0	0.5942928039702233
233.0	64.0	0.0	75.0	0.0	1.0	0.6263440860215054
0.0	59.0	0.0	0.0	0.0	0.0	1.0
310.0	722.0	0.0	198.0	1.0	1.0	0.5869918699186992
7.0	666.0	0.0	572.0	1.0	1.0	0.5349397590361445
0.0	519.0	0.0	1.0	3.0	0.0	0.9980769230769231
0.0	523.0	0.0	1051.0	3.0	1.0	0.667725540025413
0.0	684.0	0.0	2.0	1.0	1.0	0.9970845481049563
43.0	0.0	0.0	926.0	3.0	1.0	0.95562435500516
0.0	223.0	0.0	538.0	0.0	0.0	0.7069645203679369
229.0	474.0	0.0	942.0	0.0	0.0	0.572644376899696
488.0	965.0	78.0	13.0	1.0	1.0	0.625
3474.0	734.0	0.0	29.0	0.0	1.0	0.8199197545433089
489.0	1.0	0.0	0.0	0.0	1.0	0.9979591836734694
317.0	28.0	0.0	22.0	0.0	1.0	0.8637602179836512
5.0	244.0	0.0	7617.0	3.0	1.0	0.9683447749809306
0.0	0.0	0.0	554.0	3.0	1.0	1.0
557.0	4.0	0.0	4527.0	3.0	1.0	0.8897405660377359
750.0	675.0	359.0	11842.0	3.0	1.0	0.8690738294437106
0.0	71.0	0.0	1498.0	3.0	1.0	0.9547482472912683
265.0	193.0	0.0	0.0	1.0	0.0	0.5786026200873362
0.0	1048.0	0.0	2.0	1.0	1.0	0.9980952380952381
233.0	697.0	0.0	0.0	2.0	0.0	0.7494623655913979
521.0	364.0	0.0	13.0	1.0	0.0	0.5801781737193764
329.0	1893.0	513.0	730.0	1.0	1.0	0.5463203463203463
81.0	629.0	0.0	0.0	1.0	1.0	0.8859154929577465
470.0	489.0	1.0	293.0	3.0	0.0	0.3902633679169992
192.0	2057.0	3.0	477.0	1.0	1.0	0.7537559545621106
1536.0	0.0	0.0	4.0	0.0	1.0	0.9974025974025974
2.0	0.0	0.0	4381.0	3.0	1.0	0.999543691535478
610.0	2.0	0.0	0.0	3.0	0.0	0.9967320261437909
610.0	3.0	0.0	0.0	3.0	0.0	0.9951060358890701
40.0	43.0	3.0	817.0	0.0	0.0	0.9047619047619048
1283.0	146.0	3.0	3141.0	3.0	1.0	0.6868576426853269
850.0	278.0	72.0	603.0	0.0	1.0	0.4714364947310039
249.0	43.0	0.0	33.0	0.0	1.0	0.7661538461538462
42.0	182.0	0.0	1666.0	3.0	1.0	0.8814814814814815
824.0	446.0	315.0	667.0	0.0	1.0	0.36589698046181174
177.0	1183.0	6.0	385.0	3.0	0.0	0.6756139348943461
125.0	422.0	0.0	95.0	2.0	0.0	0.6573208722741433
1968.0	1587.0	5.0	1476.0	0.0	1.0	0.3907863383637808
116.0	2738.0	448.0	3356.0	1.0	0.0	0.5040552718534095
0.0	386.0	0.0	0.0	1.0	1.0	1.0
0.0	214.0	0.0	892.0	3.0	1.0	0.8065099457504521
0.0	0.0	0.0	846.0	2.0	0.0	1.0
1248.0	0.0	0.0	0.0	0.0	1.0	1.0
2298.0	2435.0	0.0	143.0	0.0	0.0	0.4993847415914684
0.0	50.0	0.0	1456.0	3.0	1.0	0.9667994687915007
1602.0	1094.0	0.0	917.0	0.0	1.0	0.44339883753113757
7.0	1465.0	711.0	6338.0	3.0	1.0	0.7438094120408403
1340.0	2.0	0.0	2.0	0.0	1.0	0.9970238095238095
485.0	1351.0	239.0	577.0	2.0	0.0	0.5094268476621417
612.0	2.0	0.0	2.0	1.0	0.0	0.9935064935064936
0.0	4.0	7.0	147.0	2.0	0.0	0.930379746835443
1.0	0.0	0.0	1430.0	3.0	1.0	0.9993011879804332
0.0	0.0	0.0	980.0	3.0	1.0	1.0
364.0	2.0	0.0	621.0	3.0	1.0	0.6291793313069909
6.0	1.0	0.0	696.0	1.0	0.0	0.9900426742532006
1.0	1.0	0.0	2281.0	2.0	0.0	0.9991239597021463
425.0	85.0	16.0	97.0	0.0	1.0	0.6821829855537721
1355.0	624.0	0.0	387.0	0.0	1.0	0.5726965342349958
0.0	432.0	0.0	0.0	1.0	1.0	1.0
324.0	355.0	1.0	4.0	0.0	0.0	0.5190058479532164
329.0	349.0	1.0	3.0	2.0	0.0	0.5117302052785924
3.0	0.0	0.0	735.0	0.0	0.0	0.9959349593495935
1181.0	78.0	0.0	4.0	0.0	1.0	0.9350752177355502
0.0	438.0	0.0	749.0	3.0	1.0	0.6310025273799494
472.0	83.0	0.0	48.0	1.0	0.0	0.7827529021558872
1.0	437.0	0.0	739.0	1.0	0.0	0.6278674596431606
0.0	0.0	0.0	757.0	3.0	1.0	1.0
0.0	0.0	0.0	747.0	3.0	1.0	1.0
0.0	439.0	0.0	0.0	1.0	1.0	1.0
0.0	376.0	0.0	10.0	2.0	0.0	0.9740932642487047
418.0	640.0	0.0	1872.0	1.0	0.0	0.6389078498293516
0.0	0.0	0.0	604.0	3.0	1.0	1.0
1490.0	226.0	0.0	114.0	0.0	1.0	0.8142076502732241
4.0	19.0	69.0	2715.0	3.0	1.0	0.9672247951549697
371.0	372.0	97.0	66.0	3.0	0.0	0.4105960264900662
182.0	0.0	1.0	4842.0	3.0	1.0	0.9635820895522388
0.0	390.0	0.0	36.0	2.0	0.0	0.9154929577464789
1.0	901.0	119.0	256.0	1.0	1.0	0.7055599060297573
1864.0	378.0	0.0	0.0	0.0	1.0	0.8314005352363961
2.0	3274.0	0.0	120.0	1.0	1.0	0.964075382803298
0.0	0.0	0.0	779.0	3.0	1.0	1.0
389.0	0.0	0.0	0.0	3.0	0.0	1.0
831.0	1275.0	1.0	13.0	1.0	1.0	0.6014150943396226
422.0	0.0	0.0	0.0	0.0	1.0	1.0
108.0	489.0	0.0	216.0	1.0	1.0	0.6014760147601476
1545.0	0.0	0.0	55.0	0.0	1.0	0.965625
0.0	596.0	0.0	267.0	1.0	1.0	0.6906141367323291
0.0	585.0	12.0	547.0	2.0	0.0	0.5113636363636364
0.0	0.0	0.0	816.0	2.0	0.0	1.0
0.0	0.0	0.0	817.0	3.0	1.0	1.0
455.0	505.0	0.0	106.0	0.0	0.0	0.47373358348968103
453.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	1761.0	0.0	15.0	1.0	1.0	0.9915540540540541
0.0	725.0	405.0	51.0	1.0	1.0	0.6138865368331922
0.0	0.0	0.0	833.0	3.0	1.0	1.0
482.0	586.0	64.0	1960.0	2.0	0.0	0.6338939197930142
0.0	1.0	0.0	1072.0	2.0	0.0	0.9990680335507922
0.0	6.0	829.0	4.0	3.0	0.0	0.9880810488676997
271.0	232.0	11.0	1049.0	1.0	0.0	0.6711452335252719
0.0	514.0	0.0	0.0	1.0	1.0	1.0
748.0	31.0	0.0	5143.0	3.0	1.0	0.8684566024991557
58.0	91.0	1.0	4466.0	3.0	1.0	0.9675043327556326
236.0	212.0	27.0	0.0	0.0	1.0	0.4968421052631579
498.0	531.0	0.0	0.0	1.0	1.0	0.5160349854227405
664.0	242.0	0.0	264.0	0.0	1.0	0.5675213675213675
116.0	106.0	0.0	12.0	0.0	1.0	0.49572649572649574
0.0	0.0	0.0	886.0	3.0	1.0	1.0
256.0	104.0	48.0	12.0	0.0	1.0	0.6095238095238096
2058.0	68.0	0.0	3682.0	3.0	1.0	0.6339531680440771
2571.0	4.0	1.0	7022.0	3.0	1.0	0.73161075224005
176.0	812.0	0.0	8.0	2.0	0.0	0.8152610441767069
0.0	40.0	0.0	0.0	0.0	0.0	1.0
33.0	549.0	0.0	2949.0	3.0	1.0	0.8351741716227697
0.0	12.0	11.0	1836.0	3.0	1.0	0.9876277568585261
1498.0	136.0	5.0	14.0	0.0	1.0	0.9062310949788264
230.0	1576.0	168.0	955.0	1.0	1.0	0.5380675998634347
82.0	163.0	0.0	1378.0	3.0	1.0	0.8490449784349969
2.0	262.0	0.0	548.0	1.0	0.0	0.6748768472906403
1.0	0.0	0.0	1917.0	3.0	1.0	0.9994786235662148
1.0	3.0	0.0	1939.0	3.0	1.0	0.997941327843541
2288.0	1912.0	0.0	1379.0	0.0	1.0	0.41010933859114534
715.0	4.0	0.0	42.0	0.0	1.0	0.9395532194480947
1.0	0.0	0.0	1034.0	3.0	1.0	0.9990338164251208
1054.0	0.0	0.0	4.0	0.0	1.0	0.996219281663516
0.0	0.0	877.0	1.0	1.0	0.0	0.9988610478359908
137.0	113.0	0.0	1321.0	3.0	1.0	0.8408656906429026
0.0	0.0	0.0	985.0	3.0	1.0	1.0
308.0	302.0	0.0	752.0	0.0	0.0	0.5521292217327459
190.0	120.0	0.0	297.0	3.0	1.0	0.48929159802306427
452.0	958.0	35.0	105.0	1.0	1.0	0.6180645161290322
0.0	538.0	0.0	0.0	1.0	1.0	1.0
4.0	233.0	297.0	1402.0	1.0	0.0	0.7241735537190083
2734.0	1038.0	4.0	1242.0	0.0	1.0	0.5448385811080112
0.0	242.0	0.0	1077.0	1.0	0.0	0.8165276724791509
0.0	0.0	0.0	1010.0	3.0	1.0	1.0
545.0	0.0	0.0	0.0	1.0	0.0	1.0
483.0	206.0	14.0	60.0	1.0	0.0	0.6330275229357798
0.0	2.0	784.0	75.0	0.0	0.0	0.9105691056910569
525.0	685.0	0.0	2.0	2.0	0.0	0.5651815181518152
0.0	0.0	0.0	1062.0	3.0	1.0	1.0
2.0	1.0	0.0	2038.0	3.0	1.0	0.9985301322880941
1241.0	0.0	1.0	1045.0	3.0	0.0	0.5426322693484915
59.0	320.0	0.0	1401.0	3.0	1.0	0.7870786516853933
1.0	0.0	0.0	1026.0	3.0	1.0	0.9990262901655307
395.0	938.0	0.0	13.0	1.0	1.0	0.6968796433878157
4.0	1170.0	2.0	8.0	3.0	0.0	0.9881756756756757
0.0	0.0	0.0	314.0	1.0	0.0	1.0
447.0	0.0	0.0	4.0	0.0	1.0	0.991130820399113
2.0	1264.0	47.0	5.0	1.0	1.0	0.9590288315629742
0.0	0.0	0.0	2162.0	3.0	1.0	1.0
0.0	1.0	316.0	0.0	2.0	1.0	0.9968454258675079
0.0	598.0	0.0	0.0	1.0	1.0	1.0
15.0	138.0	11.0	9.0	0.0	0.0	0.7976878612716763
1.0	0.0	0.0	2101.0	3.0	1.0	0.9995242626070409
1015.0	475.0	122.0	39.0	2.0	0.0	0.6147789218655361
889.0	0.0	0.0	208.0	0.0	1.0	0.8103919781221514
0.0	344.0	83.0	391.0	2.0	0.0	0.4779951100244499
673.0	756.0	4.0	503.0	0.0	0.0	0.390495867768595
161.0	826.0	1.0	112.0	0.0	0.0	0.7509090909090909
1370.0	192.0	0.0	0.0	0.0	1.0	0.8770806658130602
577.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	2110.0	3.0	1.0	1.0
582.0	0.0	1.0	0.0	0.0	1.0	0.9982847341337907
1.0	615.0	0.0	0.0	1.0	1.0	0.9983766233766234
2620.0	1561.0	0.0	16.0	0.0	1.0	0.6242554205384798
741.0	668.0	1.0	0.0	0.0	1.0	0.5255319148936171
389.0	142.0	0.0	1064.0	3.0	1.0	0.6670846394984326
0.0	1156.0	0.0	1.0	1.0	1.0	0.9991356957649092
147.0	460.0	0.0	52.0	1.0	1.0	0.6980273141122914
202.0	20.0	0.0	646.0	1.0	0.0	0.7442396313364056
0.0	309.0	0.0	671.0	3.0	1.0	0.6846938775510204
1.0	308.0	0.0	667.0	3.0	1.0	0.6834016393442623
0.0	0.0	0.0	1068.0	3.0	1.0	1.0
0.0	47.0	0.0	3130.0	3.0	1.0	0.9852061693421467
26.0	16.0	0.0	4033.0	3.0	1.0	0.9896932515337423
1141.0	0.0	0.0	0.0	1.0	0.0	1.0
161.0	1350.0	82.0	4.0	1.0	1.0	0.8453350031308704
128.0	727.0	0.0	2263.0	3.0	1.0	0.7257857601026299
18.0	417.0	53.0	0.0	1.0	1.0	0.8545081967213115
1.0	0.0	0.0	1085.0	3.0	1.0	0.9990791896869244
0.0	0.0	0.0	1087.0	3.0	1.0	1.0
0.0	0.0	0.0	1091.0	3.0	1.0	1.0
0.0	468.0	0.0	89.0	1.0	1.0	0.8402154398563735
1134.0	365.0	31.0	1.0	0.0	1.0	0.7406923579359895
605.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	1096.0	3.0	1.0	1.0
0.0	0.0	0.0	1098.0	3.0	1.0	1.0
523.0	0.0	0.0	1.0	0.0	1.0	0.9980916030534351
3.0	376.0	249.0	0.0	1.0	1.0	0.5987261146496815
0.0	0.0	0.0	1106.0	3.0	1.0	1.0
1.0	362.0	0.0	1123.0	1.0	0.0	0.7557200538358008
0.0	0.0	0.0	1110.0	3.0	1.0	1.0
0.0	0.0	0.0	1119.0	3.0	1.0	1.0
195.0	65.0	0.0	0.0	3.0	0.0	0.75
0.0	0.0	0.0	2240.0	3.0	1.0	1.0
532.0	0.0	0.0	0.0	2.0	0.0	1.0
1135.0	20.0	0.0	0.0	0.0	1.0	0.9826839826839827
0.0	369.0	0.0	369.0	1.0	1.0	0.5
0.0	1.0	0.0	1476.0	3.0	1.0	0.999322951929587
42.0	692.0	0.0	48.0	1.0	1.0	0.8849104859335039
1.0	1966.0	0.0	0.0	1.0	1.0	0.9994916115912558
1.0	1911.0	61.0	3.0	1.0	1.0	0.9671052631578947
4.0	919.0	0.0	1.0	0.0	0.0	0.9945887445887446
0.0	669.0	0.0	0.0	1.0	1.0	1.0
169.0	9.0	0.0	96.0	1.0	0.0	0.6167883211678832
0.0	355.0	0.0	1132.0	2.0	0.0	0.7612642905178211
1267.0	0.0	0.0	16.0	0.0	1.0	0.9875292283710054
2345.0	2.0	0.0	2.0	0.0	1.0	0.998297147722435
465.0	41.0	0.0	0.0	0.0	1.0	0.9189723320158103
1.0	0.0	487.0	32.0	3.0	0.0	0.9365384615384615
0.0	0.0	0.0	1174.0	3.0	1.0	1.0
0.0	1057.0	0.0	384.0	1.0	1.0	0.7335183900069396
0.0	0.0	0.0	1048.0	3.0	1.0	1.0
0.0	1.0	0.0	420.0	2.0	0.0	0.997624703087886
0.0	1.0	0.0	419.0	2.0	0.0	0.9976190476190476
0.0	364.0	0.0	0.0	0.0	0.0	1.0
641.0	0.0	0.0	0.0	2.0	0.0	1.0
640.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	685.0	0.0	0.0	2.0	0.0	0.9985422740524781
0.0	5.0	0.0	732.0	3.0	1.0	0.9932157394843962
0.0	5.0	0.0	836.0	3.0	1.0	0.9940546967895363
601.0	0.0	0.0	27.0	3.0	0.0	0.9570063694267515
0.0	1.0	0.0	1149.0	3.0	1.0	0.9991304347826087
0.0	91.0	0.0	263.0	2.0	0.0	0.7429378531073446
384.0	416.0	0.0	88.0	0.0	0.0	0.46846846846846846
18.0	6.0	15.0	521.0	1.0	0.0	0.9303571428571429
17.0	5.0	18.0	525.0	1.0	0.0	0.9292035398230089
0.0	675.0	1.0	0.0	1.0	1.0	0.9985207100591716
179.0	1468.0	1.0	0.0	2.0	0.0	0.8907766990291263
104.0	268.0	0.0	1158.0	1.0	0.0	0.7568627450980392
1.0	0.0	0.0	1155.0	3.0	1.0	0.9991349480968859
0.0	0.0	0.0	1158.0	3.0	1.0	1.0
568.0	0.0	0.0	0.0	1.0	0.0	1.0
0.0	0.0	0.0	1165.0	2.0	0.0	1.0
11.0	86.0	0.0	195.0	3.0	1.0	0.6678082191780822
0.0	7.0	26.0	1163.0	3.0	1.0	0.9724080267558528
0.0	66.0	0.0	0.0	0.0	0.0	1.0
1.0	0.0	0.0	1168.0	3.0	1.0	0.9991445680068435
12.0	381.0	0.0	4643.0	3.0	1.0	0.9219618745035743
897.0	2.0	0.0	0.0	0.0	1.0	0.9977753058954394
94.0	206.0	231.0	726.0	1.0	0.0	0.5775656324582339
0.0	372.0	1.0	1189.0	3.0	1.0	0.7612035851472471
0.0	37.0	0.0	496.0	1.0	0.0	0.9305816135084428
0.0	0.0	0.0	1196.0	3.0	1.0	1.0
493.0	174.0	0.0	253.0	0.0	1.0	0.5358695652173913
0.0	695.0	0.0	0.0	1.0	1.0	1.0
11.0	2.0	1.0	4.0	2.0	0.0	0.6111111111111112
0.0	31.0	0.0	0.0	2.0	0.0	1.0
701.0	0.0	0.0	0.0	0.0	1.0	1.0
663.0	0.0	0.0	4.0	0.0	1.0	0.9940029985007496
89.0	13.0	0.0	358.0	2.0	0.0	0.7782608695652173
829.0	0.0	0.0	464.0	0.0	1.0	0.6411446249033256
0.0	0.0	0.0	1204.0	3.0	1.0	1.0
0.0	1174.0	0.0	0.0	0.0	0.0	1.0
592.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	381.0	2.0	0.0	1.0
0.0	319.0	0.0	34.0	1.0	1.0	0.9036827195467422
660.0	686.0	0.0	2.0	0.0	0.0	0.5089020771513353
689.0	14.0	2.0	6.0	1.0	0.0	0.9690576652601969
693.0	18.0	0.0	7.0	0.0	1.0	0.9651810584958217
224.0	0.0	91.0	0.0	3.0	0.0	0.7111111111111111
1189.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	1.0	0.0	4.0	0.0	0.0	0.8
268.0	54.0	2.0	227.0	1.0	0.0	0.4863883847549909
0.0	1.0	700.0	0.0	1.0	0.0	0.9985734664764622
4.0	419.0	0.0	0.0	3.0	0.0	0.9905437352245863
561.0	72.0	0.0	0.0	0.0	1.0	0.8862559241706162
0.0	12.0	0.0	19.0	3.0	1.0	0.6129032258064516
0.0	0.0	704.0	0.0	2.0	1.0	1.0
700.0	733.0	0.0	0.0	0.0	0.0	0.5115143056524774
0.0	166.0	143.0	0.0	0.0	0.0	0.5372168284789643
1145.0	479.0	0.0	15.0	0.0	1.0	0.6985967053081147
702.0	0.0	0.0	417.0	1.0	0.0	0.6273458445040214
337.0	0.0	0.0	24.0	3.0	0.0	0.9335180055401662
5.0	259.0	12.0	82.0	1.0	1.0	0.723463687150838
6.0	254.0	5.0	95.0	0.0	0.0	0.7055555555555556
716.0	576.0	0.0	0.0	0.0	1.0	0.5541795665634675
575.0	8.0	0.0	0.0	0.0	1.0	0.9862778730703259
706.0	0.0	0.0	0.0	1.0	0.0	1.0
0.0	347.0	0.0	2.0	3.0	0.0	0.994269340974212
0.0	0.0	0.0	700.0	1.0	0.0	1.0
3.0	176.0	0.0	7.0	0.0	0.0	0.946236559139785
711.0	0.0	0.0	0.0	0.0	1.0	1.0
14.0	0.0	0.0	1252.0	3.0	1.0	0.9889415481832543
0.0	0.0	0.0	441.0	3.0	1.0	1.0
0.0	0.0	1.0	0.0	2.0	1.0	1.0
763.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	402.0	0.0	1.0	1.0	1.0	0.9975186104218362
0.0	0.0	0.0	404.0	3.0	1.0	1.0
1.0	722.0	0.0	0.0	1.0	1.0	0.9986168741355463
19.0	660.0	0.0	0.0	0.0	0.0	0.9720176730486009
613.0	16.0	0.0	0.0	0.0	1.0	0.9745627980922098
614.0	11.0	0.0	2.0	0.0	1.0	0.9792663476874003
0.0	0.0	0.0	1210.0	3.0	1.0	1.0
0.0	0.0	0.0	37.0	1.0	0.0	1.0
719.0	1.0	0.0	0.0	0.0	1.0	0.9986111111111111
0.0	0.0	253.0	322.0	1.0	0.0	0.56
618.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	0.0	0.0	1211.0	1.0	0.0	0.9991749174917491
0.0	1.0	1212.0	0.0	3.0	0.0	0.9991755976916735
28.0	216.0	0.0	116.0	1.0	1.0	0.6
0.0	726.0	0.0	0.0	3.0	0.0	1.0
0.0	0.0	0.0	38.0	2.0	0.0	1.0
43.0	0.0	0.0	1.0	1.0	0.0	0.9772727272727273
19.0	735.0	0.0	4.0	2.0	0.0	0.9696569920844327
0.0	443.0	0.0	0.0	1.0	1.0	1.0
epoch:15
train path acc=0.9566987248877505	test path acc=0.6321079291457516	ensemble acc=0.6470588235294118
vote rate for correct=0.8593793474170912	vote rate for wrong=0.8021004674145105
results			label	correct	vote rate
7.0	16.0	0.0	0.0	0.0	0.0	0.6956521739130435
0.0	4.0	0.0	0.0	2.0	0.0	1.0
0.0	0.0	0.0	38.0	3.0	1.0	1.0
9.0	2.0	0.0	28.0	3.0	1.0	0.717948717948718
24.0	7.0	0.0	0.0	0.0	1.0	0.7741935483870968
0.0	11.0	50.0	182.0	3.0	1.0	0.7489711934156379
2.0	12.0	0.0	181.0	3.0	1.0	0.9282051282051282
0.0	58.0	0.0	1434.0	3.0	1.0	0.9611260053619303
0.0	0.0	0.0	86.0	3.0	1.0	1.0
86.0	11.0	0.0	1.0	0.0	1.0	0.8775510204081632
40.0	122.0	0.0	223.0	3.0	1.0	0.5792207792207792
0.0	66.0	0.0	20.0	1.0	1.0	0.7674418604651163
0.0	42.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	0.0	91.0	3.0	1.0	1.0
101.0	14.0	1.0	1815.0	3.0	1.0	0.939927498705334
69.0	81.0	0.0	83.0	0.0	0.0	0.3562231759656652
20.0	203.0	0.0	33.0	1.0	1.0	0.79296875
0.0	0.0	0.0	343.0	2.0	0.0	1.0
283.0	200.0	0.0	1333.0	3.0	1.0	0.7340308370044053
165.0	122.0	0.0	72.0	1.0	0.0	0.4596100278551532
357.0	145.0	5.0	696.0	3.0	1.0	0.5785536159600998
0.0	0.0	0.0	680.0	3.0	1.0	1.0
181.0	1.0	0.0	0.0	0.0	1.0	0.9945054945054945
0.0	41.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	0.0	34.0	1.0	0.0	1.0
0.0	0.0	0.0	65.0	1.0	0.0	1.0
341.0	91.0	0.0	0.0	0.0	1.0	0.7893518518518519
0.0	43.0	0.0	504.0	3.0	1.0	0.9213893967093236
0.0	148.0	0.0	0.0	1.0	1.0	1.0
251.0	0.0	0.0	2203.0	3.0	1.0	0.8977180114099429
9.0	1200.0	150.0	808.0	2.0	0.0	0.5537609598523304
110.0	245.0	0.0	0.0	0.0	0.0	0.6901408450704225
0.0	0.0	0.0	164.0	2.0	0.0	1.0
1204.0	760.0	292.0	138.0	0.0	1.0	0.5029239766081871
86.0	1725.0	64.0	174.0	1.0	1.0	0.8418740849194729
0.0	55.0	0.0	1722.0	3.0	1.0	0.9690489589195272
384.0	1446.0	84.0	3748.0	3.0	1.0	0.6619569056870364
0.0	102.0	73.0	1072.0	3.0	1.0	0.859663191659984
163.0	1447.0	85.0	455.0	1.0	1.0	0.6730232558139535
172.0	51.0	0.0	27.0	0.0	1.0	0.688
0.0	1.0	0.0	2366.0	0.0	0.0	0.9995775242923531
0.0	0.0	0.0	384.0	3.0	1.0	1.0
267.0	2292.0	182.0	5429.0	1.0	0.0	0.6645042839657282
589.0	409.0	0.0	1.0	1.0	0.0	0.5895895895895896
482.0	1557.0	0.0	32.0	1.0	1.0	0.7518107194591984
727.0	0.0	0.0	191.0	0.0	1.0	0.7919389978213508
0.0	0.0	0.0	391.0	3.0	1.0	1.0
610.0	39.0	0.0	1586.0	3.0	1.0	0.7096196868008948
401.0	232.0	128.0	777.0	3.0	1.0	0.5052015604681405
10.0	90.0	0.0	21.0	0.0	0.0	0.743801652892562
715.0	484.0	7.0	96.0	3.0	0.0	0.5491551459293394
108.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	2.0	0.0	2638.0	3.0	1.0	0.9992424242424243
10.0	1259.0	6.0	118.0	1.0	1.0	0.9038047379755922
0.0	1.0	0.0	855.0	3.0	1.0	0.9988317757009346
1957.0	1947.0	16.0	165.0	0.0	1.0	0.4790697674418605
0.0	18.0	0.0	1.0	0.0	0.0	0.9473684210526315
0.0	18.0	0.0	2.0	1.0	1.0	0.9
2.0	816.0	69.0	3816.0	3.0	1.0	0.8113969806506485
0.0	266.0	0.0	921.0	0.0	0.0	0.7759056444818871
126.0	1501.0	0.0	3775.0	2.0	0.0	0.6988152536097741
96.0	533.0	0.0	134.0	1.0	1.0	0.6985583224115334
0.0	0.0	1.0	3012.0	3.0	1.0	0.9996681048788583
232.0	649.0	0.0	113.0	1.0	1.0	0.6529175050301811
59.0	0.0	0.0	247.0	0.0	0.0	0.8071895424836601
302.0	481.0	0.0	24.0	1.0	1.0	0.5960346964064436
226.0	63.0	0.0	80.0	0.0	1.0	0.6124661246612466
0.0	59.0	0.0	0.0	0.0	0.0	1.0
298.0	722.0	0.0	211.0	1.0	1.0	0.586515028432169
6.0	607.0	1.0	594.0	1.0	1.0	0.5024834437086093
0.0	514.0	0.0	1.0	3.0	0.0	0.9980582524271845
0.0	518.0	0.0	1050.0	3.0	1.0	0.6696428571428571
0.0	683.0	0.0	1.0	1.0	1.0	0.9985380116959064
52.0	0.0	0.0	916.0	3.0	1.0	0.9462809917355371
0.0	162.0	0.0	541.0	0.0	0.0	0.7695590327169275
229.0	456.0	0.0	952.0	0.0	0.0	0.5815516188149054
471.0	945.0	79.0	14.0	1.0	1.0	0.6262425447316103
3487.0	731.0	1.0	28.0	0.0	1.0	0.8210501530492113
489.0	1.0	0.0	0.0	0.0	1.0	0.9979591836734694
318.0	42.0	0.0	16.0	0.0	1.0	0.8457446808510638
9.0	274.0	0.0	7640.0	3.0	1.0	0.9642812066136565
0.0	0.0	0.0	554.0	3.0	1.0	1.0
557.0	3.0	0.0	4529.0	3.0	1.0	0.889958734525447
733.0	570.0	355.0	11968.0	3.0	1.0	0.8783208571847938
2.0	47.0	0.0	1555.0	3.0	1.0	0.9694513715710723
266.0	200.0	0.0	0.0	1.0	0.0	0.5708154506437768
0.0	1049.0	0.0	1.0	1.0	1.0	0.9990476190476191
224.0	695.0	0.0	0.0	2.0	0.0	0.7562568008705114
